<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Truck (T), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2009, 02, 8.528111508E9, 7.270758826081085E9, 1.0528754177E10, 9.188892455497044E9, 
2009, 03, 9.323301994E9, 7.974267969148118E9, 1.1715020811E10, 1.0295014891099632E10, 
2009, 04, 8.636606531E9, 7.440765727324478E9, 1.1132565148E10, 9.732601133613874E9, 
2009, 05, 8.021985963E9, 6.795692396875908E9, 1.109080832E10, 9.654516937850466E9, 
2009, 06, 8.322249659E9, 6.864240383897645E9, 1.1709197443E10, 1.008899103708771E10, 
2009, 07, 8.25197312E9, 6.848748742310176E9, 1.1313212316E10, 9.781010810498587E9, 
2009, 08, 8.511055104E9, 6.98208096249221E9, 1.2423223631E10, 1.0677026118528343E10, 
2009, 09, 9.527020842E9, 7.732071793432152E9, 1.3028171365E10, 1.1215936852351227E10, 
2009, 10, 9.865234026E9, 7.910026228351227E9, 1.3669034524E10, 1.1767655164995813E10, 
2009, 11, 9.298706517E9, 7.253533560527925E9, 1.3026004929E10, 1.111975661673927E10, 
2009, 12, 8.836480517E9, 6.82789506847015E9, 1.2775793996E10, 1.0833272072407923E10, 
2010, 01, 8.545926734E9, 6.372012899671365E9, 1.2068522549E10, 1.0148754255251562E10, 
2010, 02, 9.043000856E9, 6.695719597831855E9, 1.3172150277E10, 1.1113655921881374E10, 
2010, 03, 1.1142468203E10, 8.250230637271698E9, 1.5535063822E10, 1.3009970815744682E10, 
2010, 04, 1.0586830057E10, 7.806224999927186E9, 1.4935504199E10, 1.2375127966807772E10, 
2010, 05, 1.0518517436E10, 7.875931087420669E9, 1.5145856654E10, 1.2488253010607744E10, 
2010, 06, 1.128740874E10, 8.621534885456398E9, 1.5980802998E10, 1.3273739561451036E10, 
2010, 07, 9.310040842E9, 7.085750710683979E9, 1.3872582159E10, 1.1541529708823885E10, 
2010, 08, 1.0497334945E10, 7.960912269291543E9, 1.5170628111E10, 1.2518847521353489E10, 
2010, 09, 1.0558311342E10, 8.030049159594346E9, 1.5561939637E10, 1.2769089386360165E10, 
2010, 10, 1.1006036487E10, 8.32296953660323E9, 1.5745747583E10, 1.2816301984557142E10, 
2010, 11, 1.0427125984E10, 7.683142388637781E9, 1.4867157581E10, 1.1919557653364065E10, 
2010, 12, 1.0388655318E10, 7.4635549202849865E9, 1.451825912E10, 1.155766913247899E10, 
2011, 01, 1.0155921313E10, 7.213548701384257E9, 1.4518528834E10, 1.14146413065082E10, 
2011, 02, 1.0069006604E10, 7.057588103615615E9, 1.4598842063E10, 1.132860837772961E10, 
2011, 03, 1.2467814461E10, 8.520070186386826E9, 1.841445969E10, 1.4084906160221148E10, 
2011, 04, 1.1079879313E10, 7.286147635004481E9, 1.672670978E10, 1.2688792804614294E10, 
2011, 05, 1.1895397463E10, 7.755329557569158E9, 1.707234627E10, 1.2902774157322605E10, 
2011, 06, 1.1838621245E10, 7.887468983196502E9, 1.7285046515E10, 1.3044101429814558E10, 
2011, 07, 1.0450229016E10, 6.984321121487632E9, 1.5509193624E10, 1.1747631592206947E10, 
2011, 08, 1.1918059031E10, 8.07694887685357E9, 1.7659298065E10, 1.3316628267479801E10, 
2011, 09, 1.1942583527E10, 8.1980024451396675E9, 1.6988355307E10, 1.2744401252487078E10, 
2011, 10, 1.1934159163E10, 8.277666408250256E9, 1.7199952752E10, 1.3165872027816319E10, 
2011, 11, 1.1475012363E10, 7.877037593850769E9, 1.6230378932E10, 1.2414340037692972E10, 
2011, 12, 1.0551312164E10, 7.224318952290437E9, 1.6030738418E10, 1.2317330923376316E10, 
2012, 01, 1.1012436386E10, 7.583966102144303E9, 1.5672457869E10, 1.2005690179280731E10, 
2012, 02, 1.1206591983E10, 7.71268376480489E9, 1.6374763067E10, 1.2487136779585875E10, 
2012, 03, 1.2291671954E10, 8.514540187319342E9, 1.887406307E10, 1.428573282862393E10, 
2012, 04, 1.1896875002E10, 8.360812377027758E9, 1.7327314801E10, 1.3056584092236479E10, 
2012, 05, 1.2672329971E10, 8.970960542782782E9, 1.8455095443E10, 1.3979041562024494E10, 
2012, 06, 1.208518383E10, 8.723629885799063E9, 1.8309027927E10, 1.411059777569258E10, 
2012, 07, 1.0623186056E10, 7.8005972687079525E9, 1.581413702E10, 1.2141712426363003E10, 
2012, 08, 1.1779504825E10, 8.508749572603362E9, 1.7633019226E10, 1.3416423224120562E10, 
2012, 09, 1.1312850141E10, 7.98730440297074E9, 1.6824261966E10, 1.2696371940673096E10, 
2012, 10, 1.2366918792E10, 8.668245277555643E9, 1.8024501758E10, 1.3592023235257746E10, 
2012, 11, 1.1743399691E10, 8.204184027074912E9, 1.73268229E10, 1.31440354159326E10, 
2012, 12, 1.0149341689E10, 7.223341296011976E9, 1.514322357E10, 1.1504765624763178E10, 
2013, 01, 1.1332366297E10, 8.059915051440396E9, 1.6160526517E10, 1.223186353600927E10, 
2013, 02, 1.0814304962E10, 7.635312459855109E9, 1.6147893066E10, 1.2131832755925241E10, 
