<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Rail (R), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2014, 08, 5.924198168, 4.1524007440146695, 3.171725209, 2.431500422927607, 
2014, 09, 6.162982584, 4.35708361887818, 3.078831733, 2.37103150343565, 
2014, 10, 6.365584872, 4.573247531813749, 3.062546176, 2.3783394438197476, 
2014, 11, 5.853785334, 4.343392680617824, 2.665321615, 2.0890394117724056, 
2014, 12, 5.778947604, 4.452424178955021, 2.725766763, 2.1580795380370867, 


Time Series of Nominal and Indexed Data for U.S.-Canada by Rail (R), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2004, 01, 4.171945845E9, 4.171945845E9, 1.060121299E9, 1.060121299E9, 
2004, 02, 4.653775545E9, 4.530297529033779E9, 1.265032046E9, 1.2563670333351316E9, 
2004, 03, 5.252862588E9, 5.08094868910416E9, 1.560426061E9, 1.5377009021849158E9, 
2004, 04, 5.077224277E9, 4.884416338030933E9, 1.478940799E9, 1.4475645337425776E9, 
2004, 05, 5.178995388E9, 4.93325773379807E9, 1.534693088E9, 1.4963621261405706E9, 
2004, 06, 4.978962137E9, 4.7173763087467165E9, 1.452364591E9, 1.4256765672161686E9, 
2004, 07, 3.903537606E9, 3.7017489763271475E9, 1.113098061E9, 1.087386099013989E9, 
2004, 08, 5.030866633E9, 4.674969394214863E9, 1.288635399E9, 1.2649559920588546E9, 
2004, 09, 5.082499777E9, 4.727078321343496E9, 1.451917487E9, 1.4197454308489728E9, 
2004, 10, 5.10193365E9, 4.699961240015504E9, 1.443901615E9, 1.4037927708243442E9, 
2004, 11, 4.987569663E9, 4.527962456248465E9, 1.583839185E9, 1.5354309918835604E9, 
2004, 12, 4.527074831E9, 4.1310511950786643E9, 1.363628959E9, 1.3206898199194963E9, 
2005, 01, 4.546718786E9, 4.14542146805592E9, 1.404673968E9, 1.3501359940960083E9, 
2005, 02, 4.967090021E9, 4.494032030910997E9, 1.609432712E9, 1.545481239238735E9, 
2005, 03, 5.363686043E9, 4.751839855926839E9, 1.897006684E9, 1.8096439334438393E9, 
